Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
#N/A,7181,Punjab,Faridkot,Kotkapura,Dal Singhwala,30.466,74.932,2021,8.66,2511,60,317,271,570,32,0,320,16,70,475,14,0.43,19,,
#N/A,7182,Punjab,Fatehgarh Sahib,Khera,Bhangrana,30.611,76.578,2021,8.87,725,60,342,28,0,0,0,140,12,27,128,4.8,1.1,22,,
#N/A,7183,Punjab,Fatehgarh Sahib,Khera,Badli Ala singh,30.642,76.517,2021,8.78,505,48,244,14,0,6.35,0,150,16,27,68,7.4,0.52,19,,
#N/A,7184,Punjab,Fatehgarh Sahib,Bassi pathana,Bhateri,30.7,76.538,2021,8.8,674,36,232,69,10,4.09,0,210,20,39,64,12,0.26,18,,
#N/A,7185,Punjab,Fatehgarh Sahib,Sarhind,Innayatpur,30.648,76.39,2021,8.95,692,48,281,28,8,0,0,100,12,17,115,8,0.3,19,,
#N/A,7186,Punjab,Fatehgarh Sahib,Sirhind,Nalini,30.5,76.425,2021,8.75,552,84,159,28,0,34,0,120,12,22,96,8.1,0.2,18,,
#N/A,7187,Punjab,Fatehgarh Sahib,Sirhind,Bhaddal Thuha,30.591,76.233,2021,8.7,552,48,195,63,0,32,0,140,8,29,95,7.7,0.22,18,,
#N/A,7188,Punjab,Fatehgarh Sahib,Amloh,Amloh,30.605,76.263,2021,8.5,777,24,98,21,132,120,0,240,28,41,64,8.2,0.25,21,,
#N/A,7189,Punjab,Fatehgarh Sahib,Amloh,Narain,30.625,76.592,2021,8.85,1385,60,549,146,0,24,0,160,12,32,284,3.8,1.2,22,,
#N/A,7190,Punjab,Fazilka,Abohar,Kundal,30.215,74.269,2021,8.32,273,24,72,49,0,5.6,0,120,36,7.3,24,2.3,0.29,12,,
#N/A,7191,Punjab,Fazilka,Fazilka,Bannewali,30.127,74.158,2021,8.4,1525,48,171,257,230,10,0,380,72,49,205,8.6,0.86,15,,
#N/A,7192,Punjab,Fazilka,Khuiyan Serovar,Khuyansarwar,30.113,74.078,2021,8.32,5062,24,305,952,1108,100,0,780,124,114,954,18,0.82,18,,
#N/A,7193,Punjab,Fazilka,Abohar,Sitogano,30.038,74.346,2021,8.34,3085,72,207,347,890,52,0,620,52,119,520,13,5.5,19,,
#N/A,7194,Punjab,Fazilka,Abohar,Bazipur Bhoma,29.958,74.383,2021,8.67,622,36,244,49,60,21,0,270,48,36,64,4.8,0.91,17,,
#N/A,7195,Punjab,Fazilka,Khuiyan Serovar,Nihal Khera,30.238,74.138,2021,8.73,578,24,268,35,0,4.3,0,240,36,36,30,8.8,0.76,17,,
#N/A,7196,Punjab,Fazilka,Fazilka,Kauranwali,30.383,74.056,2021,9.01,2483,168,476,160,510,26,0,210,20,39,567,8.9,0.5,12,,
#N/A,7197,Punjab,Fazilka,Abohar,Dhaban Kokaryan,30.122,74.327,2021,8.3,3642,12,220,604,850,21,0,980,140,153,440,20,0.62,25,,
#N/A,7198,Punjab,Fazilka,Fazilka,Theh Kalandar,30.471,74.093,2021,8.81,1600,120,171,132,352,2.79,0,170,24,26,335,6.3,2,16,,
#N/A,7199,Punjab,Fazilka,Fazilka,Deepulana,30.453,74.099,2021,8.67,1495,60,415,42,350,70,0,230,36,34,285,61,1.7,21,,
#N/A,7200,Punjab,Fazilka,Jalalabad,Swahwala,30.628,74.31,2021,8.95,2210,156,549,125,372,28,0,70,24,240,582,4.6,14,12,,
#N/A,7201,Punjab,Fazilka,Jalalabad,Mottiwala,30.706,74.36,2021,8.83,832,48,219,42,165,11,0,290,16,60,90,19,1.1,21,,
#N/A,7202,Punjab,Fazilka,Jalalabad,Noore ke Uttar,30.683,74.283,2021,8.73,971,156,207,35,55,11,0,230,24,29,144,7.64,1.7,20,,
#N/A,7203,Punjab,Fazilka,Jalalabad,Ladhewala,30.532,74.386,2021,8.52,1255,24,97,104,350,21,0,320,36,56,146,14,0.71,18,,
#N/A,7204,Punjab,Firozpur,Ferozepur,Moharewala,30.857,74.578,2021,8.91,1635,84,281,111,272,135,0,200,12,41,310,43,1.9,27,,
#N/A,7205,Punjab,Firozpur,Mamdot,Malsian,30.817,74.381,2021,8.81,951,48,158,62,195,18,0,300,16,63,98,9.5,0.41,26,,
#N/A,7206,Punjab,Firozpur,Mamdot,Sham Singhwala,30.808,74.483,2021,8.69,1129,84,281,49,120,50,0,120,20,17,230,2.2,4.9,15,,
#N/A,7207,Punjab,Firozpur,Makhu,Lauke Kalan,31.063,74.846,2021,8.52,572,36,98,28,158,5.57,0,250,28,44,44,7.1,0.71,21,,
#N/A,7208,Punjab,Firozpur,Firozpur,Jhokharihar,30.862,74.611,2021,8.99,980,108,195,56,145,38,0,230,12,48,172,7.8,2.2,19,,
#N/A,7209,Punjab,Firozpur,Ferozepur,Jaimal Singh Wala,30.058,74.342,2021,8.78,920,10,158,79,298,0,0,330,24,66,104,16,0.31,21,,
#N/A,7210,Punjab,Firozpur,Makhu,Gattah Badsha,31.122,74.901,2021,8.83,490,72,220,28,0,0,0,200,12,41,62,5.3,0.37,18,,
#N/A,7211,Punjab,Gurdaspur,Dera Baba Nanak,Mullanwali,31.992,75.008,2021,8.42,470,24,256,14,5,0,0,170,36,19,44,3.7,0.27,20,,
#N/A,7212,Punjab,Gurdaspur,Dera Baba Nanak,Haruwal,31.916,74.908,2021,8.51,400,36,171,7.1,2,0,0,120,28,12,41,3.3,0.24,20,,
#N/A,7213,Punjab,Gurdaspur,Gurdaspur,Pandori Dham,32.053,75.513,2021,8.82,970,96,268,64,0,19,0,190,20,34,140,4.1,0.32,29,,
#N/A,7214,Punjab,Gurdaspur,Batala (FG Churian),Choranwali,31.858,75.148,2021,8.56,350,24,146,28,0,4.4,0,170,12,34,14,3.1,0.24,19,,
#N/A,7215,Punjab,Gurdaspur,Fatehgarh Churian,Ghaniye Ke Bangar,31.867,75.05,2021,7.99,700,0,207,92,0,70,0,250,52,29,47,5.5,0.24,18,,
#N/A,7216,Punjab,Gurdaspur,Fatehgarh Churian,Madipur (Fatehgarh Churian),31.864,74.958,2021,8.72,350,24,159,21,0,1.5,0,130,12,24,28,5.8,0.42,27,,
#N/A,7217,Punjab,Gurdaspur,Har Govindpur,Dokoha,31.658,75.383,2021,8.69,410,24,159,36,0,20,0,170,16,32,25,5.7,0.17,25,,
#N/A,7218,Punjab,Gurdaspur,Har Govindpur,Ghoman,31.691,75.386,2021,8.48,380,24,134,36,0,17,0,170,32,22,18,4.9,0.36,20,,
#N/A,7219,Punjab,Gurdaspur,Har Govindpur,SriHargobindpur,31.692,75.475,2021,8.25,500,0,232,36,0,56,0,220,48,24,26,4.1,0.37,24,,
#N/A,7220,Punjab,Gurdaspur,Quadian,Aulakh Kalan,31.796,75.506,2021,8.54,300,24,110,28,0,3.5,0,150,28,19,8,4.6,0.41,21,,
#N/A,7221,Punjab,Gurdaspur,Quadian,Harchowal,31.792,75.45,2021,8.26,280,0,159,21,0,3,0,150,32,17,2.4,2.4,0.2,9,,
#N/A,7222,Punjab,Gurdaspur,Kahnuwan,Sathiali Nanekot,31.9,75.433,2021,8.25,460,0,220,21,29,24,0,240,32,39,11,2.1,0.32,24,,
#N/A,7223,Punjab,Gurdaspur,Gurdaspur,Pandori Dham,32.053,75.513,2021,8.68,780,48,232,50,0,85,1.38,320,80,29,29,27,0.22,35,,
#N/A,7224,Punjab,Gurdaspur,Kahnuwan,Gahlri,31.837,75.474,2021,8.48,370,36,146,21,0,2,0,170,32,22,17,3.1,0.28,23,,
#N/A,7225,Punjab,Gurdaspur,Dhariwal,Nishyara Majja Singh,31.929,75.308,2021,8.21,130,0,67,14,0,0.3,0,60,12,7.3,6.4,1.4,0.15,8,,
#N/A,7226,Punjab,Gurdaspur,Dorangla,Ganja (Ganji),32.114,75.353,2021,8.71,330,24,171,7.1,0,0,0,150,20,24,15,2.5,0.18,25,,
#N/A,7227,Punjab,Gurdaspur,Dinanagar,Saidowal,31.98,75.519,2021,9.07,900,72,244,85,0,33,0,170,20,29,55,130,0.23,18,,
#N/A,7228,Punjab,Hoshiarpur,Moga,Garhshankar,31.25,76.05,2021,8.78,455,48,207,21,0,28,0,190,8,41,51,3.7,0.31,18,,
#N/A,7229,Punjab,Hoshiarpur,Mahalpur,Mahalpur,31.358,76.042,2021,8.6,350,24,134,14,8,23,0,120,28,12,35,2.95,0.25,21,,
#N/A,7230,Punjab,Hoshiarpur,Hoshiarpur II,Phuglana,31.384,75.834,2021,8.38,1104,12,73,90,130,230,0,370,52,58,75,1.4,0.34,18,,
#N/A,7231,Punjab,Hoshiarpur,Talwara,Jhir Di Khui,31.963,75.813,2021,8.4,215,12,122,21,0,6.92,0,100,20,12,25,1.09,0.18,17,,
#N/A,7232,Punjab,Hoshiarpur,Hajipur,Sibochak,31.987,75.736,2021,8.5,320,48,146,14,0,0,0,140,24,19,37,2.61,0.22,22,,
#N/A,7233,Punjab,Hoshiarpur,Mukerian,Pankhuh,32.021,75.688,2021,8.52,247,24,85,14,0,10,0,110,44,0,12,1.85,0.15,20,,
#N/A,7234,Punjab,Hoshiarpur,Mukerian,Chak Sheru,32.051,75.624,2021,8.7,458,36,159,21,55,6.56,0,190,28,29,35,16,0.2,19,,
#N/A,7235,Punjab,Hoshiarpur,Mukerian,Bhangala,32.025,75.609,2021,8.45,628,24,183,56,35,50,0,170,12,34,44,64,0.14,18,,
#N/A,7236,Punjab,Hoshiarpur,Mukerian,Samraj Tanda,31.915,75.589,2021,8.14,421,0,122,49,0,30,0,140,20,22,23,3.3,0.14,20,,
#N/A,7237,Punjab,Hoshiarpur,Hajipur,Dagan,31.951,75.715,2021,8.4,255,12,85,21,8,12,0,110,36,5,13,1.15,0.19,18,,
#N/A,7238,Punjab,Hoshiarpur,Hajipur,Nangal Bhaiala,31.908,75.708,2021,8.32,648,12,98,63,36,113,0,250,24,46,32,1.7,0.16,17,,
#N/A,7239,Punjab,Hoshiarpur,Dasuya,Dulmiwal,31.832,75.751,2021,8.5,290,24,134,6.9,12,12,0,150,40,12,15,3.2,0.16,20,,
#N/A,7240,Punjab,Hoshiarpur,Dasuya,Dasuya,31.8,75.667,2021,8.05,502,0,244,28,0,36,0,180,20,32,40,3.9,0.24,22,,
#N/A,7241,Punjab,Hoshiarpur,Bhunga,Garhdiwala,31.75,75.742,2021,8.5,398,24,110,35,40,4.6,0,140,24,19,39,1.42,0.22,21,,
#N/A,7242,Punjab,Hoshiarpur,Hoshiarpur I,Sham Chaurassi,31.501,75.749,2021,8.75,360,36,171,14,0,1.25,0,110,20,15,50,2.9,0.38,19,,
#N/A,7243,Punjab,Hoshiarpur,Hoshiarpur II,Rampur Camp colony,31.503,75.947,2021,8.7,392,36,146,28,0,1.42,0,110,16,17,52,2.7,0.52,18,,
#N/A,7244,Punjab,Hoshiarpur,Mahilpur,Simbli,31.143,76.178,2021,8.9,518,48,268,14,0,10,0,200,16,39,57,5.3,0.45,19,,
#N/A,7245,Punjab,Hoshiarpur,Mukerian,Mukeriya,31.942,75.617,2021,8.5,333,24,85,28,10,19,0,120,24,15,24,4.6,0.16,20,,
#N/A,7246,Punjab,Hoshiarpur,Dasuya,Haler Rampur,31.863,75.789,2021,8.7,350,36,159,14,0,0,0,130,8,27,36,4.2,0.22,22,,
#N/A,7247,Punjab,Hoshiarpur,Bhunga,Adowal Garhi,31.963,75.619,2021,8.5,242,24,122,6.9,0,8.03,0,110,20,15,19,6.6,0.26,21,,
#N/A,7248,Punjab,Hoshiarpur,Roonagar,Hardo Namoh,31.15,76.575,2021,8.55,515,12,171,35,65,2.44,0,180,20,32,39,13,0.3,18,,
#N/A,7249,Punjab,Hoshiarpur,Bhunga,Bassi Ballo,31.655,75.869,2021,8.5,225,24,98,6.95,0,7.92,0,100,16,15,17,1.5,0.3,20,,
#N/A,7250,Punjab,Hoshiarpur,Dasuya,Jandaur,31.848,75.634,2021,8.4,286,36,110,6.95,0,13,0,100,16,15,33,1.7,0.28,18,,
#N/A,7251,Punjab,Jalandhar,Phillaur,Turan,31.12,75.901,2021,8.72,520,24,244,14,28,0,0,180,28,27,51,7,0.3,26,,
#N/A,7252,Punjab,Jalandhar,Phillaur,Phillaur,31.027,75.803,2021,8.51,495,36,256,14,0,0,0,170,20,29,48,6.6,0.36,26,,
#N/A,7253,Punjab,Jalandhar,Rurka Kalan,Jandiala,31.158,75.617,2021,8.08,775,0,378,78,0,11,0,260,44,36,81,8.1,0.63,29,,
#N/A,7254,Punjab,Jalandhar,Nakodar,Nakodar,31.133,75.485,2021,8.51,500,36,171,36,0,29,0,170,20,29,47,4.9,0.51,28,,
#N/A,7255,Punjab,Jalandhar,Shahkot,Billi Charmi,31.112,75.394,2021,8.54,650,60,244,43,0,21,0,210,28,34,70,6,0.48,28,,
#N/A,7256,Punjab,Jalandhar,Shahkot,Shahkot,31.079,75.33,2021,8.65,670,36,268,14,77,4.5,0,190,20,34,90,6.1,0.46,23,,
#N/A,7257,Punjab,Jalandhar,Shahkot,Malsian,31.125,75.316,2021,7.88,1190,0,207,163,43,200,0,440,40,83,81,7.2,0.18,30,,
#N/A,7258,Punjab,Jalandhar,Lohian,Talwandi Madho,31.2,75.311,2021,8.76,440,24,183,14,34,3,0,150,20,24,46,4,0.43,22,,
#N/A,7259,Punjab,Jalandhar,Jalandhar East,Lallian Kalan,31.263,75.492,2021,8.18,650,0,195,64,106,11,0,310,56,41,29,6.5,0.18,31,,
#N/A,7260,Punjab,Jalandhar,Jalandhar west,Kartarpur,31.436,75.499,2021,8.11,880,0,171,142,19,80,0,270,56,32,74,6.7,0.23,28,,
#N/A,7261,Punjab,Jalandhar,Jalandhar city,Jalandhar,31.325,75.589,2021,8.48,750,36,207,114,0,4.2,0,210,8,46,75,6.6,0.24,29,,
#N/A,7262,Punjab,Jalandhar,Adampur,Jandu Singha,31.373,75.646,2021,8.45,440,24,159,14,58,0,0,180,28,27,33,3.9,0.42,25,,
#N/A,7263,Punjab,Jalandhar,Jalandhar city,Adampur,31.422,75.708,2021,8.39,752,24,281,50,19,62,0,130,24,17,128,5.4,0.32,20,,
#N/A,7264,Punjab,Jalandhar,Lohian,Khera Kalan,31.082,75.379,2021,8.67,690,48,281,28,24,12,0,190,52,15,91,7,0.27,26,,
#N/A,7265,Punjab,Kapurthala,Phagwara,phagwara,31.229,75.779,2021,8.16,926,0,183,149,53,62,0,300,52,41,81,2.1,0.25,28,,
#N/A,7266,Punjab,Kapurthala,Kapurthala,Kapurthala,31.369,75.381,2021,8.51,390,24,146,43,0,0.6,0,150,44,10,32,4.3,0.49,23,,
#N/A,7267,Punjab,Kapurthala,Sultanpur Lodhi,Sultanpur Lodhi,31.219,75.2,2021,8.91,860,48,268,71,77,0,0,70,16,7.3,190,6.3,0.23,19,,
#N/A,7268,Punjab,Kapurthala,Sultanpur Lodhi,Talwandi Choudhurian,31.296,75.2,2021,8.76,740,36,171,78,106,0,0,100,32,4.9,150,5,0.19,17,,
#N/A,7269,Punjab,Kapurthala,Dhilwan,Bhatnura Khurd,31.566,75.591,2021,8.81,870,72,293,36,77,0,0,210,12,44,128,9.5,0.25,24,,
#N/A,7270,Punjab,Kapurthala,Dhilwan,Bholath,31.535,75.506,2021,8.51,490,60,134,28,29,0,0,210,32,32,33,5,0.49,23,,
#N/A,7271,Punjab,Ludhiana,Samrala,Otalan,30.819,76.197,2021,8.65,535,24,207,35,0,34,0,190,16,36,42,7.6,0.42,19,,
#N/A,7272,Punjab,Ludhiana,Macchiwara,Samrala,30.883,76.2,2021,8.7,415,24,207,14,5,20,0,170,16,32,32,12,0.45,21,,
#N/A,7273,Punjab,Ludhiana,Macchiwara,Muskabad,30.866,76.231,2021,8.72,435,12,171,14,8,45,0,150,8,32,31,7.4,0.2,21,,
#N/A,7274,Punjab,Ludhiana,Macchiwara,Behlolpur,30.904,76.289,2021,8.55,425,36,134,6.9,0,60,0,190,16,36,15,5.5,0.12,22,,
#N/A,7275,Punjab,Ludhiana,Macchiwara,Manewal,30.938,76.162,2021,8.9,1090,48,281,83,110,1.27,0,170,16,32,80,160,0.35,19,,
#N/A,7276,Punjab,Ludhiana,Ludhiana II,Mangat,30.981,75.913,2021,8.45,395,12,134,14,35,27,0,170,28,24,16,5.3,0.28,23,,
#N/A,7277,Punjab,Ludhiana,Macchiwara,Lallian Kalan,30.938,76.624,2021,8.35,245,12,85,14,18,1.02,0,120,32,10,5.5,0.62,0.3,22,,
#N/A,7278,Punjab,Ludhiana,Dehlon,Doraha,30.8,76.021,2021,8.55,540,24,73,35,30,52,0,180,32,24,20,3.5,0.75,21,,
#N/A,7279,Punjab,Ludhiana,Khanna,Ikloha,30.702,76.219,2021,8.6,652,24,159,63,8,50,0,240,60,22,29,4.5,0.5,19,,
#N/A,7280,Punjab,Ludhiana,Khanna,Maksudra,30.73,76.01,2021,8.8,715,36,244,35,0,74,0,190,12,39,81,7.5,0.65,23,,
#N/A,7281,Punjab,Ludhiana,Sudhar,Halwara,30.725,75.638,2021,8.7,685,36,207,49,12,40,0,170,8,36,45,62,0.3,21,,
#N/A,7282,Punjab,Ludhiana,Ludhiana I,Chattar Singh Park,30.9,75.792,2021,8.5,725,24,146,69,105,1.05,0,250,24,46,52,7.5,0.2,23,,
#N/A,7283,Punjab,Ludhiana,Sidhwan Bet,Sidhwan Bet,30.923,75.44,2021,8.55,312,12,146,6.9,8,18,0,140,20,22,13,5.06,0.46,25,,
#N/A,7284,Punjab,Ludhiana,Jagraon,Jagraon,30.775,75.471,2021,8.28,610,0,366,21,0,28,0,160,28,22,87,5.8,0.62,19,,
#N/A,7285,Punjab,Ludhiana,Ludhiana,PAU Ludhiana,30.904,75.807,2021,8.8,590,48,195,28,0,70,0,210,8,46,55,6.9,0.28,22,,
#N/A,7286,Punjab,Mansa,Bhikhi,Bhikhi,30.067,75.538,2021,8.85,796,72,244,6.7,258,0.44,0,270,8,60,152,3.7,1.5,19,,
#N/A,7287,Punjab,Mansa,Budhwala,Budhlanda,29.929,75.542,2021,8.95,4156,228,903,457,725,80,0,440,16,97,980,21,1.9,10,,
#N/A,7288,Punjab,Mansa,Sardulgarh,Fatta Maluka,29.8,75.283,2021,9.01,948,72,305,57,38,2,0,80,16,9.73,190,4.96,2,16,,
#N/A,7289,Punjab,Mansa,Sardulgarh,Jhanda Khurd,29.654,75.186,2021,8.42,1964,60,330,262,285,32,0,340,32,63,330,9.9,0.67,20,,
#N/A,7290,Punjab,Mansa,Budhwala,Dialpura,29.893,75.665,2021,8.85,2140,60,525,167,370,15,0,170,16,32,455,6.95,1.6,21,,
#N/A,7291,Punjab,Mansa,Budhwala,Kot Dharmu,29.908,75.461,2021,8.93,1794,72,317,174,235,25,0,210,56,17,290,48,3,16,,
#N/A,7292,Punjab,Mansa,Jhunir,Burj Bhalaika,29.842,75.279,2021,8.55,625,24,195,70,0,26,0,170,40,17,58,22,0.84,15,,
#N/A,7293,Punjab,Moga,Moga-I,Chougawan,30.836,75.269,2021,8.87,1175,72,476,56,5,15,0,180,8,39,195,6,1.2,23,,
#N/A,7294,Punjab,Moga,Kote Ishe Khan,Bajeke,31,75.151,2021,8.85,528,60,220,6.9,0,0,0,80,8,15,97,3.2,0.48,19,,
#N/A,7295,Punjab,Moga,Moga-II,Dagru,30.824,75.026,2021,8.88,825,60,281,42,25,12,0,80,28.1,2,160,3,0.7,25,,
#N/A,7296,Punjab,Moga,Moga-I,Darapur,30.84,74.963,2021,8.9,1172,60,391,42,118,0,0,70,12,10,245,3,0.8,18,,
#N/A,7297,Punjab,Moga,Bagha Purana,Dameru Khurd,30.692,74.9803,2021,8.95,1445,36,146,139,242,24,0,180,28.1,27,215,4,0.55,21,,
#N/A,7298,Punjab,Moga,Bagha Purana,Budh singh wala,30.618,75.077,2021,8.97,1022,60,391,56,65,21,0,150,8,32,200,0.7,0.4,23,,
#N/A,7299,Punjab,Moga,Nihal singh wala,Nihal Singh Wala,30.611,75.183,2021,8.92,1415,84,586,97,,45,0,210,8,46,268,7.5,0.48,20,,
#N/A,7300,Punjab,Muktsar,Lambi,Sheranwali,30.032,74.464,2021,8.47,5543,96,976,1154,292,130,0,670,32,143,720,600,1,21,,
#N/A,7301,Punjab,Muktsar,Malout,Kabarwala,30.193,74.41,2021,8.71,4302,108,476,591,582,230,0,380,36,71,816,69,2.2,25,,
#N/A,7302,Punjab,Muktsar,Muktsar,Bhalaiana,30.33,74.714,2021,8.45,5650,108,268,639,1455,775,0,1110,48,241,797,506,0.17,24,,
#N/A,7303,Punjab,Muktsar,Malout,Khandehalal,30.364,74.403,2021,8.7,6484,108,622,1230,1132,180,0,530,56,95,1450,59,1.1,20,,
#N/A,7304,Punjab,Nawanshahar,Talwara,Balachor,31.862,75.847,2021,8.85,547,36,281,21,8,13,0,100,8,19,110,3.1,0.32,19,,
#N/A,7305,Punjab,Nawanshahar,Balachor,Mauhra,31.103,76.316,2021,8.8,668,36,232,49,0,80,0,250,8,56,60,5.5,0.11,21,,
#N/A,7306,Punjab,Nawanshahar,Hosiarpur,Mehandpur,31.708,75.567,2021,8.05,878,0,330,69,5,115,0,340,40,58,58,2.6,0.25,18,,
#N/A,7307,Punjab,Nawanshahar,Nawanshahar,Behloor Kalan,31.018,76.156,2021,8.8,740,72,159,56,72,1.07,0,190,16,36,94,14,0.3,18,,
#N/A,7308,Punjab,Nawanshahar,Aur,Raipur Daba,31.134,76.003,2021,8.7,442,60,183,6.9,0,1.4,0,150,20,24,48,7.09,0.52,18,,
#N/A,7309,Punjab,Pathankot,Pathankot,Jhakho Lahri,32.217,75.533,2021,8.39,380,24,183,14,0,9.5,0,200,36,27,6.1,7.1,0.28,18,,
#N/A,7310,Punjab,Pathankot,Pathankot,Gharota Kalan,32.15,75.572,2021,8.48,370,24,134,14,34,3.6,0,190,20,34,11,1.2,0.19,25,,
#N/A,7311,Punjab,Pathankot,Pathankot,Pathankot,32.267,75.625,2021,8.43,395,18,153,36,0,22,0,160,24,24,26,4.3,0.26,34,,
#N/A,7312,Punjab,Pathankot,Dhar kalan,Nawanpind,32.342,75.583,2021,8.25,250,0,122,28,0,2.4,0,130,36,10,3.5,1.5,0.19,17,,
#N/A,7313,Punjab,Pathankot,Dhar kalan,Parmota,32.348,75.753,2021,8.25,160,0,61,28,0,1.8,0,70,20,4.9,9,1,0.17,19,,
#N/A,7314,Punjab,Pathankot,Khani Khui,Khani Khui,32.16,75.55,2021,8.45,480,36,207,21,0,0.2,0,190,24,32,29,1.3,0.79,21,,
#N/A,7315,Punjab,Patiala,Rajpura,Thuha,30.5,76.554,2021,8.4,1407,24,244,153,268,3.09,0,190,16,36,252,2.5,0.12,20,,
#N/A,7316,Punjab,Patiala,Rajpura,Basma Pepla,30.46,76.728,2021,8.05,2310,0,256,403,320,130,0,520,60,90,210,190,0.2,22,,
#N/A,7317,Punjab,Patiala,Ghanaur,Lacharu,30.345,76.642,2021,8.9,1980,48,537,264,170,0.37,0,160,12,32,420,4.2,1.4,19,,
#N/A,7318,Punjab,Patiala,Bhuner Heri,Devi Garh,30.185,76.513,2021,8.7,847,48,305,42,70,0,0,190,12,39,124,5.4,0.5,21,,
#N/A,7319,Punjab,Patiala,Bhuner Heri,Miranpur,30.208,76.494,2021,8.72,1245,36,232,167,128,0.83,0,180,16,34,200,7.4,1.2,22,,
#N/A,7320,Punjab,Patiala,Patiala,Lachkani,30.408,76.338,2021,8.92,910,72,366,28,8,44,0,130,8,27,156,30,0.5,18,,
#N/A,7321,Punjab,Patiala,Nabha,Allowal,30.438,76.29,2021,8.88,670,60,305,28,458,2.85,0,661,12,153,96,3.9,0.45,22,,
#N/A,7322,Punjab,Patiala,Patiala,Bir Kauli,30.414,76.514,2021,8.86,1600,36,317,160,278,8.82,0,240,12,51,275,8.5,0.75,19,,
#N/A,7323,Punjab,Patiala,Ghanaur,Lohakheri,30.409,76.586,2021,8.4,1650,12,220,111,520,14,0,460,48,83,200,15,1.2,23,,
#N/A,7324,Punjab,Patiala,Nabha,Chahal,30.546,76.238,2021,8.9,550,72,232,7,0,0.26,0,150,12,29,75,8.3,0.5,15,,
#N/A,7325,Punjab,Patiala,Nabha,Rajgarh,30.416,76.732,2021,8.82,790,36,354,21,40,16,0,160,12,32,125,6.85,0.53,19,,
#N/A,7326,Punjab,Patiala,Nabha,Dulladi,30.383,76.138,2021,8.72,823,24,244,83,10,65,0,210,8,46,94,8.6,0.3,15,,
#N/A,7327,Punjab,Patiala,Nabha,Kalyan,30.353,76.308,2021,8.7,860,24,232,90,72,18,0,170,12,34,120,18,0.5,19,,
#N/A,7328,Punjab,Patiala,Patran,Kangthala,29.841,76.133,2021,8.95,802,60,281,56,10,18,0,190,16,36,110,7,0.5,22,,
#N/A,7329,Punjab,Patiala,Sanour,Mardan Heri,30.056,76.205,2021,8.9,1010,48,366,104,10,14,0,250,8,56,135,8,0.45,21,,
#N/A,7330,Punjab,Patiala,Patrah,Patran,29.95,76.056,2021,8.8,800,48,293,56,0,45,0,230,16,46,92,9.5,0.8,18,,
#N/A,7331,Punjab,Patiala,Samana,Samana,30.146,76.19,2021,8.6,1065,24,171,125,88,123,0,200,24,34,140,37,0.35,20,,
#N/A,7332,Punjab,Patiala,Samana,Behmana,30.178,76.134,2021,8.9,935,60,305,49,60,1.31,0.12,20,4,2,215,2,1.1,18,,
#N/A,7333,Punjab,Patiala,Samana,Dakarba,30.255,76.278,2021,8.6,375,24,146,14,0,9.81,0,130,20,19,25,6,0.4,21,,
#N/A,7334,Punjab,Patiala,Nabha,Bhojo Majri,30.41,76.177,2021,8.2,545,0,354,7,0,7.84,0,180,28,27,52,16,0.5,19,,
#N/A,7335,Punjab,Patiala,Nabha,Sangatpura,30.342,76.225,2021,8.95,980,96,378,28,28,26,0,140,8,29,180,25,0.42,18,,
#N/A,7336,Punjab,Patiala,Sanaur,Balbehra,30.158,76.358475,2021,8.8,775,60,293,42,8,38,0,180,12,36,115,7.5,0.5,20,,
#N/A,7337,Punjab,Roper,Anandpur Sahib,Brahampur,31.331,76.4,2021,8.65,335,24,61,21,35,22,0,150,36,15,12,0.5,0.3,20,,
#N/A,7338,Punjab,Roper,Anandpur Sahib,Dher,31.271,76.446,2021,8.75,400,48,110,21,40,0,0,180,28,27,28,3.9,0.3,18,,
#N/A,7339,Punjab,Roper,Rup Nagar,Chak Dehra,31.042,76.533,2021,8.75,465,36,171,21,25,1.94,0,150,20,24,40,20,0.68,22,,
#N/A,7340,Punjab,Roper,Rup Nagar,Ahemadpur,31,76.575,2021,8.45,695,24,171,69,0,19,0,110,36,5,86,1.19,0.39,24,,
#N/A,7341,Punjab,Roper,Rup Nagar,Bara Chauta,30.928,76.463,2021,8.85,485,48,220,28,12,8.46,0,160,12,32,71,6.1,0.45,23,,
#N/A,7342,Punjab,Roper,Chamkaur sahib,Rurkee Heeran,30.85,76.428,2021,8.55,472,12,146,49,8,30,0,170,36,19,30,7,0.21,18,,
#N/A,7343,Punjab,Roper,Morinda,Chitamli,30.812,76.538,2021,8.7,754,36,403,21,0,16,0,180,8,39,115,3.6,0.7,21,,
#N/A,7344,Punjab,Sangrur,Malerkotla-II,Baurhi Khurd,30.626,75.84,2021,8.6,682,48,256,49,5,40,0,250,16,51,65,7.5,0.3,18,,
#N/A,7345,Punjab,Sangrur,Amargarh,Maler Kotla,30.525,75.9,2021,8.92,850,36,305,56,10,75,0,210,12,44,110,10,0.32,18,,
#N/A,7346,Punjab,Sangrur,Maler Kotla II,Bagarian,30.459,76.021,2021,8.7,390,36,85,14,60,0.89,0,120,12,22,43,4.6,0.38,19,,
